,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
896,42,3,1,1,3,0,4,2,9,0,0,0,1,0,0,0,4,0,0,0,5,67,0,2,0,1,1,1,0,5,0,17,14,2,10,0,0,0,0,0,2,1,2,2,1,2,1,0,0,3,2,19,2,3,2,0,2,2,9,0,0,0,5,0,0,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,1,1,17,0,0,0,0,10,0,1,0,3,0,3,7,4,5,9,0,20,2,0,0,0,0,8,3,23,3,0,0,18,1,21,0,7,7,13,0,0,1,3,3,0,0,0,1,1,2,2,7,0,1,0,3,0,2,0,0,3,1,10,0,0,1,2,0,1,0,4,0,0,1,7,3,2,0,39,4,0,7,3,8,1,0,4,2,0,0,4,0,0,8,1,4,2,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,1,0,14,0,1,2,1,1,0,8,2,0,1,0,0,0,0,2,0,0,0,2,9,109,3,12,0,6,6,0,0,0,0,0,2,8,0,16,4,2,0,3,0,0,43,0,0,1,2,0,0,0,0,1,0,1,7,0,4,0,0,0,1,18,10,5,2,11,0,2,0,1,1,0,0,0,0,0,2,0,0,6,0,2,0,0,2,6,15,0,3,4,1,25,3,0,2,0,Handy_Mandy_in_Oz,T
897,48,4,2,2,2,0,0,2,7,0,0,1,2,0,0,0,2,0,0,0,4,66,0,3,0,0,2,0,0,7,4,17,10,6,6,0,1,0,0,0,2,0,0,3,1,0,2,0,0,2,0,14,2,0,0,6,3,1,11,1,0,1,4,0,1,1,0,0,0,0,0,0,0,6,4,1,0,3,0,0,1,0,0,4,0,16,0,0,0,0,3,1,2,0,3,0,4,10,3,5,8,0,22,5,0,0,0,3,3,2,14,1,0,1,22,4,34,0,8,6,15,1,2,5,3,0,0,0,0,0,2,1,0,5,0,2,0,3,0,1,0,0,1,2,7,1,1,0,1,0,2,0,4,0,0,0,7,1,3,0,39,0,0,16,2,5,1,0,4,2,0,0,2,0,1,3,3,3,0,0,0,1,1,0,0,0,2,0,0,5,5,0,2,0,0,0,0,9,0,1,2,0,0,0,8,2,0,0,1,0,0,0,4,1,3,1,2,9,100,1,6,1,3,3,0,0,0,0,0,2,4,0,12,1,0,2,3,0,0,59,1,3,1,3,0,0,0,7,1,0,0,8,0,5,2,0,1,1,9,7,5,2,8,0,3,0,0,2,0,0,0,0,0,1,1,0,6,0,4,0,1,9,4,20,0,1,2,0,20,2,0,1,0,Handy_Mandy_in_Oz,T
898,44,4,0,0,2,0,1,0,12,1,0,3,1,0,0,1,1,0,0,0,6,56,2,0,0,0,1,0,0,8,0,17,7,2,4,0,0,1,0,0,5,2,1,0,2,0,1,0,0,0,1,22,5,0,0,4,7,5,11,0,0,0,4,0,0,2,0,0,0,1,0,0,1,10,1,1,2,0,0,0,0,0,0,4,1,9,0,0,0,1,4,0,0,0,1,3,0,7,2,9,13,0,25,4,0,0,0,1,5,2,16,2,0,0,22,4,26,0,3,13,12,2,0,3,1,0,0,1,0,3,4,4,2,1,0,2,0,0,0,0,0,1,2,1,6,1,0,1,1,0,0,0,5,1,0,0,9,1,9,0,44,3,0,15,0,2,1,0,1,3,1,0,1,0,0,13,2,1,1,0,1,0,1,0,1,0,1,0,1,2,3,0,1,0,2,1,0,13,1,0,3,0,0,0,7,1,0,0,2,0,0,0,4,0,3,0,3,16,119,0,6,1,8,5,0,0,0,0,0,1,6,0,10,1,0,1,0,0,0,39,1,2,0,0,0,0,0,1,0,0,0,5,0,6,0,0,0,4,16,8,6,3,10,0,1,0,0,3,0,0,0,0,0,2,1,0,5,0,0,0,0,2,6,21,0,6,3,0,19,3,0,2,0,Handy_Mandy_in_Oz,T
899,54,3,0,2,2,0,2,0,12,0,0,1,1,0,0,1,1,0,0,0,5,59,1,0,0,0,0,0,0,3,0,15,10,3,6,0,0,0,0,0,3,2,2,1,0,0,0,0,0,1,1,14,3,0,0,3,4,5,7,1,0,0,1,0,0,0,0,1,0,1,0,0,2,3,1,0,0,1,0,1,0,0,0,1,1,8,0,0,0,0,8,0,0,0,2,1,3,6,2,7,11,0,32,2,0,0,0,4,5,1,19,3,1,0,20,8,33,0,0,13,19,2,0,4,3,0,0,0,1,0,1,2,0,5,0,1,0,2,0,2,0,0,2,0,13,1,1,2,4,0,0,0,4,0,0,0,6,1,8,0,45,1,0,9,2,5,3,0,1,2,0,0,1,0,1,12,0,1,0,0,0,2,1,2,0,0,3,0,0,4,6,0,1,0,0,0,0,16,0,0,0,0,1,1,4,4,0,0,1,0,0,0,3,0,1,0,1,12,116,2,10,0,5,7,0,0,0,0,0,0,9,0,10,0,1,1,7,0,0,36,3,1,0,2,0,0,0,0,2,0,0,9,0,6,2,0,0,1,14,13,2,4,8,1,2,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,0,1,2,15,0,1,2,1,29,3,1,0,0,Handy_Mandy_in_Oz,T
900,44,2,1,0,3,0,1,0,10,2,1,1,1,0,0,0,4,0,0,0,0,65,3,0,0,2,0,0,1,4,2,17,9,2,8,0,0,0,0,0,4,5,0,0,0,1,0,0,0,1,0,6,4,0,1,1,5,3,10,0,1,2,3,0,0,1,0,0,0,1,0,0,1,4,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,4,21,1,5,21,0,8,7,0,0,0,4,5,1,35,6,0,0,19,5,26,0,4,11,28,6,1,7,0,2,0,1,0,6,0,2,0,5,0,1,0,4,0,1,0,0,1,2,6,0,0,0,1,0,2,0,3,0,0,1,5,2,5,0,33,5,0,12,2,6,4,0,4,0,0,0,0,1,1,8,4,1,0,0,2,2,0,1,1,0,0,0,0,3,3,0,1,0,0,0,0,9,0,0,1,0,0,0,4,4,1,0,3,0,0,0,0,2,0,1,0,14,104,1,6,2,11,1,0,0,0,0,0,1,10,0,3,0,0,2,3,0,0,46,2,0,2,5,0,0,0,0,0,0,2,10,2,4,1,0,0,6,13,10,6,5,3,1,4,0,0,5,0,0,0,0,0,1,1,0,3,0,1,1,0,10,2,11,0,1,5,0,24,7,0,0,0,Kabumpo_in_Oz,T
901,42,0,0,0,4,0,4,0,13,1,0,0,0,0,0,3,3,0,0,0,2,69,1,2,0,1,0,0,1,3,1,12,8,6,6,1,1,1,0,0,5,3,2,1,1,0,0,0,0,2,0,10,3,0,0,4,4,2,6,2,0,0,3,0,0,2,1,0,0,0,0,0,1,4,1,0,0,1,0,0,1,0,0,5,0,13,0,0,0,1,11,0,0,0,3,0,4,11,2,10,26,0,11,5,0,0,0,2,5,2,23,4,0,0,29,6,26,0,4,9,25,0,0,5,2,4,0,1,0,3,2,2,0,2,1,1,0,4,0,1,0,1,0,1,2,1,2,1,3,0,1,0,7,0,0,0,7,2,3,0,25,2,0,9,0,2,3,1,2,3,1,0,0,0,0,7,5,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,3,0,0,0,0,10,0,0,0,0,2,0,8,3,0,0,0,0,0,0,1,0,1,1,4,12,112,2,4,1,5,7,0,0,0,0,0,0,10,1,4,0,1,0,4,0,0,52,0,1,2,2,0,0,0,2,2,0,0,12,5,3,0,0,0,3,20,12,2,7,6,0,2,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1,0,3,4,14,0,2,5,1,21,5,0,1,0,Kabumpo_in_Oz,T
902,49,2,2,1,3,0,1,0,11,1,0,0,1,0,0,2,2,0,0,0,5,63,1,2,0,1,0,0,0,4,5,13,13,3,6,0,2,1,0,0,2,11,2,0,0,1,0,0,0,2,1,17,5,2,1,1,3,0,9,0,0,1,3,0,0,0,0,0,0,1,0,0,1,2,1,0,0,2,0,0,2,0,0,1,0,11,0,0,0,1,2,1,0,0,5,0,2,11,2,5,22,0,14,4,0,0,0,0,3,3,23,3,0,0,21,5,20,0,4,7,17,3,2,5,1,2,0,0,0,2,5,4,1,2,0,2,0,1,0,4,0,0,0,0,6,0,3,0,2,0,1,0,5,0,0,0,7,1,4,0,43,4,0,10,0,8,1,0,2,2,1,0,0,1,0,4,6,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,12,3,0,2,0,0,0,12,3,0,0,3,0,0,0,1,2,3,1,2,19,100,4,7,0,6,4,0,0,0,0,0,0,8,0,7,1,0,2,3,0,0,41,1,1,1,2,0,0,0,2,0,1,0,16,1,3,0,0,0,1,20,12,4,3,7,0,3,0,0,1,0,0,0,0,0,0,3,0,4,0,2,1,0,2,3,12,0,3,1,0,31,7,0,1,0,Kabumpo_in_Oz,T
903,45,4,0,2,3,0,5,0,16,1,1,1,0,0,0,0,0,0,0,0,2,61,3,0,0,0,1,0,0,10,3,12,8,2,4,1,0,1,0,0,4,4,0,0,0,0,1,0,0,0,1,15,3,0,0,4,5,3,12,1,0,0,12,0,0,2,0,1,0,0,0,1,0,1,1,2,2,2,0,0,1,0,0,2,0,11,0,0,0,0,10,0,0,0,2,0,1,14,2,8,18,0,12,3,0,0,0,1,13,2,30,2,0,0,27,3,30,1,4,4,20,1,0,4,0,2,0,0,0,2,1,2,1,6,1,1,0,2,0,0,0,0,1,2,6,0,0,0,2,0,3,0,7,0,0,0,9,1,7,0,32,4,0,8,0,5,3,0,3,0,0,0,1,0,0,9,6,0,1,0,0,1,0,1,0,0,1,0,3,1,4,1,0,0,1,0,0,8,1,0,0,1,1,0,10,2,0,0,0,0,0,0,1,0,1,0,2,12,120,4,5,0,6,2,0,0,0,0,0,0,4,0,6,0,0,1,3,0,0,51,0,3,3,1,0,0,0,0,0,1,0,7,1,4,1,0,0,5,19,5,1,9,6,0,6,0,0,3,0,0,0,0,0,1,1,0,3,0,4,0,0,3,2,11,0,1,0,0,23,5,0,0,0,Kabumpo_in_Oz,T
904,46,3,1,1,4,0,1,3,11,1,0,0,0,0,1,1,1,0,0,0,2,72,2,4,0,2,0,1,0,4,1,15,15,7,9,0,2,0,0,0,6,2,0,3,1,0,0,0,0,1,0,8,4,0,0,0,5,3,10,1,0,1,6,0,0,1,0,1,0,0,0,0,1,2,3,3,0,0,0,0,2,0,0,1,1,12,0,0,0,1,7,2,0,0,0,0,1,13,3,3,24,0,11,2,0,0,0,0,7,4,26,6,0,0,27,5,23,1,6,11,23,3,0,3,1,1,0,0,0,1,1,2,0,8,0,2,0,5,0,2,0,0,3,0,6,1,0,0,0,0,2,0,4,0,0,0,10,0,1,1,29,3,0,12,2,6,5,0,0,3,1,0,0,0,1,6,5,0,0,0,1,0,1,0,0,1,1,0,0,4,3,0,1,0,0,2,0,5,0,1,0,0,1,0,10,1,0,0,0,0,0,0,2,0,2,0,2,12,124,2,4,0,6,9,0,0,1,0,0,1,11,1,3,0,0,1,1,0,0,43,1,3,0,3,0,0,0,5,1,0,0,10,1,2,0,0,0,1,17,5,5,4,6,0,0,0,0,4,0,0,0,0,0,1,2,0,3,0,0,0,1,1,1,10,0,2,5,0,21,4,0,0,0,Kabumpo_in_Oz,T
905,44,4,0,0,3,0,1,4,9,2,0,1,1,0,0,0,1,0,0,0,4,80,1,2,0,0,0,1,1,5,3,12,11,4,7,1,1,0,0,0,1,3,1,2,0,1,0,0,0,0,0,13,4,0,0,1,0,3,13,1,0,1,4,0,0,0,0,0,0,0,0,0,1,5,1,1,0,1,0,1,2,0,0,0,0,15,0,0,0,0,8,0,0,0,0,1,3,22,1,4,16,0,8,3,0,0,0,1,6,0,28,7,0,0,31,5,25,1,5,8,18,3,0,3,1,0,0,1,0,3,2,1,0,10,0,1,0,2,0,0,0,4,0,0,5,0,0,0,2,0,0,0,2,0,1,1,8,1,7,0,37,5,0,10,2,3,0,1,2,0,0,0,0,0,0,4,6,2,0,0,0,3,3,0,0,0,0,0,2,2,2,1,0,0,0,0,0,7,1,1,0,1,0,0,9,1,0,2,2,0,0,0,1,1,0,1,0,12,97,1,4,1,7,8,0,0,0,0,0,0,13,0,6,1,1,0,1,0,0,45,0,3,2,1,0,1,0,2,2,0,0,11,4,6,0,0,0,1,22,9,3,3,6,0,9,0,0,1,0,0,0,0,0,0,4,0,5,0,0,0,0,7,4,10,0,4,1,0,29,4,0,0,0,Kabumpo_in_Oz,T
906,35,5,1,0,2,0,1,1,10,5,0,1,1,0,0,0,0,0,0,0,5,47,1,2,0,1,0,0,0,4,2,16,10,1,5,0,0,1,0,0,4,2,0,3,0,2,0,1,0,0,0,13,1,0,3,2,7,5,8,0,0,0,3,0,0,0,1,1,0,1,0,0,1,2,1,1,0,2,1,0,0,1,0,1,0,13,0,0,0,1,9,0,0,0,1,0,0,16,4,4,23,0,9,5,0,0,0,0,8,4,26,4,0,0,25,6,26,1,3,7,18,5,0,2,1,2,0,0,0,4,0,2,0,5,1,0,0,4,0,4,0,0,3,0,4,0,0,0,7,0,1,0,4,0,1,0,7,0,2,0,30,3,0,13,4,4,1,0,3,0,0,0,1,1,0,8,7,0,0,0,1,0,4,0,0,0,0,1,1,2,2,1,2,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,2,11,136,2,4,0,7,7,0,0,0,0,0,0,4,1,5,0,0,4,5,0,0,51,2,4,5,1,0,0,0,1,1,0,1,10,1,3,0,0,0,4,19,11,2,2,6,0,4,0,0,3,0,0,0,0,0,1,3,0,7,0,3,0,0,2,3,22,0,1,4,0,27,3,0,0,0,Kabumpo_in_Oz,T
907,38,5,1,0,4,0,5,1,8,1,1,1,1,0,0,0,0,0,0,0,3,66,0,5,0,1,0,1,1,7,3,10,7,7,6,0,0,0,0,0,7,3,0,0,0,2,1,0,0,1,0,14,6,1,0,2,5,7,12,0,1,1,7,0,0,4,0,0,0,0,0,0,1,1,2,3,0,1,0,1,0,0,0,4,0,13,0,0,0,0,6,0,0,0,3,0,2,17,0,4,27,0,11,3,0,0,0,1,6,2,27,7,0,0,24,5,21,1,3,6,19,2,3,2,1,0,0,0,0,4,3,2,0,6,0,2,0,2,0,0,0,0,2,3,3,0,1,0,2,0,3,0,6,0,0,0,10,0,2,0,27,3,0,9,1,3,2,0,4,2,1,0,0,0,0,8,11,1,1,0,0,1,1,1,0,0,1,0,1,0,2,2,1,0,0,0,0,9,0,0,2,0,0,0,9,3,0,1,0,0,0,0,3,1,1,1,0,9,116,3,4,0,8,4,0,0,0,0,0,1,9,0,4,0,0,1,3,0,0,49,2,4,1,1,0,1,0,2,2,0,1,11,1,3,0,0,0,0,14,11,5,5,7,0,4,0,0,3,0,0,0,0,0,3,1,0,6,0,2,0,0,3,6,15,0,1,5,0,16,3,0,0,0,Kabumpo_in_Oz,T
908,44,1,0,0,0,0,0,3,8,1,0,0,0,0,0,0,3,0,0,0,2,61,2,2,0,0,1,0,0,5,0,11,10,2,4,1,0,1,0,1,8,1,1,3,1,1,1,1,0,0,0,8,8,0,0,1,2,7,6,1,0,1,3,0,0,2,1,0,0,0,0,0,5,2,0,1,0,1,0,0,0,0,0,1,0,15,0,0,0,0,6,0,0,0,0,1,0,14,4,5,29,0,8,4,0,0,0,0,5,4,32,5,0,0,27,2,27,1,6,15,18,2,1,2,1,1,0,0,0,5,2,0,0,5,1,0,0,2,0,3,0,0,3,1,4,1,0,0,4,0,1,0,1,1,0,1,11,2,2,0,41,5,0,12,0,5,3,0,3,0,2,0,0,0,0,9,5,0,1,0,0,0,1,0,0,1,0,0,0,3,4,0,0,0,1,0,2,8,1,0,3,0,0,0,10,2,0,1,0,0,0,0,2,0,0,0,2,12,112,1,5,0,4,2,0,0,0,0,0,1,7,0,4,0,1,6,0,0,0,51,1,2,0,1,0,0,1,1,0,0,1,9,2,6,2,0,0,4,22,13,4,6,5,0,5,0,0,4,0,0,0,0,1,0,2,0,3,0,0,0,0,0,1,19,0,2,5,0,27,2,0,1,0,Kabumpo_in_Oz,T
909,46,3,1,1,3,0,2,1,12,1,0,0,0,1,0,0,2,1,0,0,4,82,1,3,0,0,1,0,0,7,3,13,13,6,8,0,2,0,0,0,2,3,2,0,0,1,0,0,0,1,0,11,4,0,0,0,6,3,8,1,2,0,5,0,0,1,0,0,0,0,0,0,2,3,2,4,1,0,0,0,2,0,1,2,1,12,0,0,0,0,9,0,0,0,3,0,2,16,0,6,14,0,6,5,0,0,0,1,6,3,30,3,0,0,23,4,28,0,3,8,21,1,0,4,0,1,0,0,0,2,1,1,3,4,1,1,0,2,0,1,0,1,2,1,3,0,1,0,1,0,2,0,1,0,0,0,10,1,5,0,33,2,0,12,1,4,1,0,1,1,0,0,2,0,0,7,7,0,1,0,1,1,2,0,0,0,0,0,0,3,3,0,1,0,0,0,0,8,1,0,1,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,2,17,134,2,3,0,6,4,0,0,0,0,0,0,9,0,12,0,0,2,0,0,0,39,1,2,1,1,0,0,0,2,1,0,0,5,2,5,0,0,0,3,14,6,2,5,7,0,2,0,0,3,0,0,0,0,0,1,2,0,4,0,2,0,0,3,2,16,0,3,3,0,30,2,0,0,0,Kabumpo_in_Oz,T
910,42,6,1,0,3,0,0,0,9,0,0,2,0,2,0,2,0,0,0,0,2,44,1,3,0,1,1,0,0,8,2,14,14,3,9,1,1,0,0,0,2,1,1,1,1,3,0,0,0,0,0,11,5,2,0,1,1,4,10,1,0,1,7,0,0,0,0,0,0,2,0,0,1,2,1,3,0,2,0,0,2,0,0,3,1,13,0,0,0,0,3,0,0,0,2,1,3,18,3,5,19,0,9,2,0,0,0,0,2,10,27,9,0,0,21,4,23,0,6,9,26,0,0,4,0,1,0,0,0,2,2,1,1,5,0,0,0,1,0,1,0,2,1,2,5,1,1,0,3,0,2,0,8,0,0,0,1,2,1,0,34,1,0,8,2,8,2,0,2,2,0,0,1,0,0,12,3,0,0,0,1,1,3,1,0,1,0,0,1,5,5,0,1,0,1,0,0,7,1,2,2,0,0,0,11,1,0,1,0,0,0,0,2,0,2,2,4,18,125,2,4,0,4,6,0,0,0,0,0,0,2,0,9,1,0,2,2,0,0,43,2,2,2,1,0,0,0,4,2,1,1,7,0,4,1,0,1,3,22,5,3,7,5,0,5,0,0,1,0,0,0,0,0,4,2,0,5,0,3,0,0,4,1,14,0,3,4,0,29,2,0,0,0,Kabumpo_in_Oz,T
911,57,2,2,1,6,0,2,2,10,0,0,1,0,0,0,1,2,0,0,0,2,54,0,3,0,1,0,0,0,4,1,15,7,5,5,0,0,0,0,0,4,1,2,2,1,1,2,0,0,0,0,14,6,1,0,1,6,2,10,1,0,0,6,0,2,0,0,0,0,1,0,0,1,0,1,5,2,1,0,0,1,0,0,2,0,11,0,0,0,0,4,0,0,0,2,3,2,22,4,9,23,0,11,7,0,0,0,2,7,3,25,10,0,0,14,6,15,0,5,6,24,1,1,7,2,1,0,0,0,1,3,1,0,3,0,1,0,2,0,2,0,0,0,2,9,0,1,0,4,0,0,0,2,0,0,2,6,0,4,0,43,5,0,10,1,7,4,0,4,0,0,0,1,0,1,10,8,0,0,0,0,1,3,2,0,1,0,0,1,1,1,0,0,0,0,1,0,8,2,0,1,0,0,0,3,4,0,0,2,0,0,0,1,0,1,1,3,7,118,3,4,0,10,3,0,0,0,0,0,1,6,1,4,1,0,0,2,0,0,40,0,3,2,2,0,0,0,1,1,0,1,15,3,0,1,0,0,3,22,2,5,5,6,0,3,0,0,2,0,0,0,0,0,0,3,0,5,0,0,0,0,5,4,18,0,2,6,0,18,1,1,0,0,Kabumpo_in_Oz,T
912,40,1,0,0,7,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,4,63,3,1,0,0,0,1,0,6,0,8,13,5,7,0,0,0,0,0,2,5,3,1,0,0,0,1,0,2,0,19,6,0,0,6,3,2,8,1,0,0,6,0,0,1,1,0,0,0,0,0,2,3,3,1,3,1,0,1,3,0,1,5,0,9,0,0,0,2,4,1,0,0,1,0,2,13,2,5,28,0,7,3,0,0,0,1,11,4,35,5,1,0,22,10,30,1,4,7,23,4,1,4,0,3,0,0,1,1,1,2,1,6,0,1,0,5,0,4,0,1,1,1,4,0,0,0,3,0,0,0,4,0,0,0,7,2,3,0,43,6,1,9,3,2,2,2,5,0,0,0,1,0,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,6,0,0,1,0,1,0,8,2,0,2,2,0,0,0,1,1,5,0,2,16,117,3,2,1,5,3,0,0,0,0,0,2,5,2,8,0,0,2,1,0,0,48,1,1,0,1,0,0,0,3,2,0,0,9,5,6,0,0,0,2,18,12,1,4,4,0,4,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,3,3,9,0,0,3,0,16,3,0,0,0,Kabumpo_in_Oz,T
913,27,2,2,0,2,0,1,4,12,1,0,0,2,0,0,1,0,0,0,0,3,51,1,1,0,0,3,1,0,6,2,10,9,1,7,0,2,0,0,0,8,1,1,1,1,0,0,0,0,0,0,11,3,0,2,3,4,5,6,0,1,0,1,0,0,2,0,0,0,0,0,0,1,2,0,3,2,2,0,1,1,0,0,1,0,12,0,0,0,1,8,0,1,0,2,3,2,24,1,6,22,0,12,4,0,0,0,1,5,5,30,4,0,0,21,9,32,0,3,7,24,0,1,2,0,1,0,0,0,2,3,0,0,7,1,1,0,4,0,2,0,0,2,1,2,0,0,1,2,0,0,0,2,0,0,0,10,1,7,0,42,1,1,13,0,8,4,0,0,1,0,0,0,0,0,10,4,2,0,0,0,2,1,2,0,1,0,0,2,3,2,0,2,0,0,0,0,9,1,0,2,0,1,0,8,1,0,0,2,0,0,0,1,2,0,0,2,18,113,2,2,0,10,5,0,0,0,0,0,0,7,2,7,0,0,2,0,0,0,38,2,2,0,4,0,0,0,2,4,3,0,13,2,0,0,0,0,4,12,12,5,10,5,0,4,0,0,3,0,0,0,0,1,1,1,0,4,0,0,0,0,3,3,22,0,0,6,0,30,1,0,0,0,Kabumpo_in_Oz,T
914,39,4,1,0,1,0,1,2,8,1,0,0,0,1,0,0,0,0,0,0,1,46,2,5,0,1,1,1,0,6,3,12,13,5,3,1,1,1,0,0,4,5,2,2,0,1,0,0,0,1,0,14,4,1,1,1,3,1,12,0,0,1,3,0,0,1,1,0,0,0,0,0,1,4,1,3,0,1,0,0,2,0,1,2,0,10,1,0,0,1,5,0,0,0,1,1,1,15,3,8,20,0,7,1,0,0,0,2,4,1,33,7,0,0,25,6,27,0,4,6,21,4,0,1,1,1,0,0,0,2,1,0,0,4,1,2,0,2,0,1,0,0,0,2,8,0,0,0,1,0,1,0,1,0,1,0,7,3,2,0,49,6,0,11,0,7,3,0,5,1,2,0,2,0,0,7,4,0,0,0,2,0,1,1,0,0,1,0,0,3,3,1,3,0,0,1,1,9,1,1,0,1,2,0,6,2,0,0,2,0,0,0,1,0,3,0,2,13,123,3,4,0,4,7,0,0,0,0,0,0,11,0,7,1,0,1,2,0,0,52,2,0,1,3,0,0,1,2,2,0,1,7,2,2,0,0,0,4,17,11,3,4,14,0,2,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,10,0,1,5,0,26,2,0,0,0,Kabumpo_in_Oz,T
915,55,0,0,0,2,0,4,0,13,0,0,1,1,0,0,0,0,0,0,0,2,72,3,2,0,3,0,0,0,4,6,14,11,7,5,0,1,0,0,0,4,6,0,3,0,1,0,0,0,1,0,10,14,0,0,0,5,4,6,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,4,0,14,1,0,0,0,8,0,0,0,3,0,2,17,2,4,24,0,10,3,0,0,0,1,6,2,21,6,0,0,19,5,25,0,6,7,11,3,0,1,0,1,0,0,0,4,1,0,1,6,0,0,0,1,0,1,0,1,1,2,6,0,2,1,4,0,1,0,4,0,1,0,12,1,3,0,36,5,0,16,2,7,3,0,3,3,0,0,0,0,0,10,5,1,0,0,0,0,2,3,0,0,2,0,1,3,1,0,0,0,1,0,0,10,1,0,2,1,0,0,7,1,0,0,1,0,0,0,1,0,0,0,2,17,107,0,3,1,4,2,0,0,0,0,0,0,5,1,13,0,0,1,0,0,0,33,0,1,1,1,0,0,0,7,3,1,0,11,2,6,0,0,0,7,15,12,3,3,5,0,3,0,0,7,0,0,0,0,0,1,1,0,5,0,0,0,0,3,5,16,0,1,4,0,26,4,0,0,0,Kabumpo_in_Oz,T
916,49,3,1,1,0,0,2,1,6,1,0,1,0,0,0,1,0,0,0,0,5,62,0,1,0,2,0,1,0,4,0,16,9,6,4,0,2,0,0,0,5,3,1,1,0,1,0,0,0,2,0,11,2,2,1,4,3,2,8,0,1,1,4,0,0,1,1,2,0,0,0,0,0,6,0,1,0,3,0,0,0,0,0,2,0,17,0,0,0,2,8,0,1,0,0,1,2,26,3,3,19,0,6,1,0,0,0,4,4,2,27,3,0,1,26,8,28,0,2,7,15,6,1,4,2,2,0,1,0,3,0,0,0,5,1,0,0,3,0,0,0,1,0,1,3,0,0,0,5,0,1,0,7,0,2,0,11,1,1,0,33,2,0,14,1,3,1,0,4,3,1,0,0,0,1,6,4,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,10,0,0,0,0,1,0,11,1,0,0,1,0,0,1,3,1,1,1,0,19,107,1,4,0,2,6,0,0,0,0,0,1,10,0,7,0,0,2,4,0,0,45,2,3,2,2,0,0,1,0,2,0,0,9,1,7,1,0,0,2,28,9,3,7,6,0,3,0,0,4,0,0,0,0,0,2,3,0,6,0,2,1,0,7,3,17,0,3,1,0,15,4,0,0,0,Kabumpo_in_Oz,T
