token_ID_within_document,word,lemma,before,after
55261,I,I,#, 
55262,helped,help,#, 
55263,him,he,#, 
55264,to,to,#, 
55265,a,a,#, 
55266,bedroom,bedroom,#, 
55267,upstairs,upstairs,#,#
55268,;,;,#, 
55269,while,while,#, 
55270,he,he,#, 
55271,took,take,#, 
55272,off,off,#, 
55273,his,his,#, 
55274,coat,coat,#, 
55275,and,and,#, 
55276,vest,vest,#, 
55277,I,I,#, 
55278,told,tell,#, 
55279,him,he,#, 
55280,that,that,#, 
55281,all,all,#, 
55282,arrangements,arrangement,#, 
55283,had,have,#, 
55284,been,be,#, 
55285,deferred,defer,#, 
55286,until,until,#, 
55287,he,he,#, 
55288,came,come,#,#
55289,.,.,#, 
55290,"""",245668,#,#
55291,I,I,#, 
55292,did,do,#,#
55293,n’t,not,#, 
55294,know,know,#, 
55295,what,what,#, 
55296,you,you,#,#
55297,’d,’d,#, 
55298,want,want,#,#
55299,",",",",#, 
55300,Mr.,Mr.,#, 
55301,Gatsby-,Gatsby-,#,#
55302,"""",245711,#, 
55303,"""",245713,#,#
55304,Gatz,Gatz,#, 
55305,is,be,#, 
55306,my,my,#, 
55307,name,name,#,#
55308,.,.,#,#
55309,"""",245730,#, 
55310,"""",245732,#,#
55311,-Mr,-Mr,#,#
55312,.,.,#, 
55313,Gatz,Gatz,#,#
55314,.,.,#, 
55315,I,I,#, 
55316,thought,think,#, 
55317,you,you,#, 
55318,might,might,#, 
55319,want,want,#, 
55320,to,to,#, 
55321,take,take,#, 
55322,the,the,#, 
55323,body,body,#, 
55324,West,West,#,#
55325,.,.,#,#
55326,"""",245791,#, 
55327,He,he,#, 
55328,shook,shake,#, 
55329,his,his,#, 
55330,head,head,#,#
55331,.,.,#, 
55332,"""",245812,#,#
55333,Jimmy,Jimmy,#, 
55334,always,always,#, 
55335,liked,like,#, 
55336,it,it,#, 
55337,better,well,#, 
55338,down,down,#, 
55339,East,East,#,#
55340,.,.,#, 
55341,He,he,#, 
55342,rose,rise,#, 
55343,up,up,#, 
55344,to,to,#, 
55345,his,his,#, 
55346,position,position,#, 
55347,in,in,#, 
55348,the,the,#, 
55349,East,East,#,#
55350,.,.,#, 
55351,Were,be,#, 
55352,you,you,#, 
55353,a,a,#, 
55354,friend,friend,#, 
55355,of,of,#, 
55356,my,my,#, 
55357,boy,boy,#,#
55358,’s,’s,#,#
55359,",",",",#, 
55360,Mr.-,mr.-,#,#
55361,?,?,#,#
55362,"""",245929,#, 
55363,"""",245931,#,#
55364,We,we,#, 
55365,were,be,#, 
55366,close,close,#, 
55367,friends,friend,#,#
55368,.,.,#,#
55369,"""",245954,#, 
55370,"""",245956,#,#
55371,He,he,#, 
55372,had,have,#, 
55373,a,a,#, 
55374,big,big,#, 
55375,future,future,#, 
55376,before,before,#, 
55377,him,he,#,#
55378,",",",",#, 
55379,you,you,#, 
55380,know,know,#,#
55381,.,.,#, 
55382,He,he,#, 
55383,was,be,#, 
55384,only,only,#, 
55385,a,a,#, 
55386,young,young,#, 
55387,man,man,#,#
55388,",",",",#, 
55389,but,but,#, 
55390,he,he,#, 
55391,had,have,#, 
55392,a,a,#, 
55393,lot,lot,#, 
55394,of,of,#, 
55395,brain,brain,#, 
55396,power,power,#, 
55397,here,here,#,#
55398,.,.,#,#
55399,"""",246061,#, 
55400,He,he,#, 
55401,touched,touch,#, 
55402,his,his,#, 
55403,head,head,#, 
55404,impressively,impressively,#,#
55405,",",",",#, 
55406,and,and,#, 
55407,I,I,#, 
55408,nodded,nod,#,#
55409,.,.,#, 
55410,"""",246111,#,#
55411,If,if,#, 
55412,he,he,#,#
55413,’d,’d,#, 
55414,of,of,#, 
55415,lived,live,#,#
55416,",",",",#, 
55417,he,he,#,#
55418,’d,’d,#, 
55419,of,of,#, 
55420,been,be,#, 
55421,a,a,#, 
55422,great,great,#, 
55423,man,man,#,#
55424,.,.,#, 
55425,A,a,#, 
55426,man,man,#, 
55427,like,like,#, 
55428,James,James,#, 
55429,J.,J.,#, 
55430,Hill,Hill,#,#
55431,.,.,#, 
55432,He,he,#,#
55433,’d,’d,#, 
55434,of,of,#, 
55435,helped,help,#, 
55436,build,build,#, 
55437,up,up,#, 
55438,the,the,#, 
55439,country,country,#,#
55440,.,.,#,#
55441,"""",246218,#, 
55442,"""",246220,#,#
55443,That,that,#,#
55444,’s,’s,#, 
55445,true,true,#,#
55446,",",",",#,#
55447,"""",246233,#, 
55448,I,I,#, 
55449,said,say,#,#
55450,",",",",#, 
55451,uncomfortably,uncomfortably,#,#
55452,.,.,#, 
55453,He,he,#, 
55454,fumbled,fumble,#, 
55455,at,at,#, 
55456,the,the,#, 
55457,embroidered,embroider,#, 
55458,coverlet,coverlet,#,#
55459,",",",",#, 
55460,trying,try,#, 
55461,to,to,#, 
55462,take,take,#, 
55463,it,it,#, 
55464,from,from,#, 
55465,the,the,#, 
55466,bed,bed,#,#
55467,",",",",#, 
55468,and,and,#, 
55469,lay,lie,#, 
55470,down,down,#, 
55471,stiffly,stiffly,#,#
55472,-,-,#,#
55473,was,be,#, 
55474,instantly,instantly,#, 
55475,asleep,asleep,#,#
55476,.,.,#, 
55477,That,that,#, 
55478,night,night,#, 
55479,an,an,#, 
55480,obviously,obviously,#, 
55481,frightened,frightened,#, 
55482,person,person,#, 
55483,called,call,#, 
55484,up,up,#,#
55485,",",",",#, 
55486,and,and,#, 
55487,demanded,demand,#, 
55488,to,to,#, 
55489,know,know,#, 
55490,who,who,#, 
55491,I,I,#, 
55492,was,be,#, 
55493,before,before,#, 
55494,he,he,#, 
55495,would,would,#, 
55496,give,give,#, 
55497,his,his,#, 
55498,name,name,#,#
55499,.,.,#, 
55500,"""",246488,#,#
55501,This,this,#, 
55502,is,be,#, 
55503,Mr.,Mr.,#, 
55504,Carraway,Carraway,#,#
55505,",",",",#,#
55506,"""",246510,#, 
55507,I,I,#, 
55508,said,say,#,#
55509,.,.,#, 
55510,"""",246520,#,#
55511,Oh,oh,#,#
55512,!,!,#,#
55513,"""",246524,#, 
55514,He,he,#, 
55515,sounded,sound,#, 
55516,relieved,relieved,#,#
55517,.,.,#, 
55518,"""",246547,#,#
55519,This,this,#, 
55520,is,be,#, 
55521,Klipspringer,Klipspringer,#,#
55522,.,.,#,#
55523,"""",246569,#, 
55524,I,I,#, 
55525,was,be,#, 
55526,relieved,relieve,#, 
55527,too,too,#,#
55528,",",",",#, 
55529,for,for,#, 
55530,that,that,#, 
55531,seemed,seem,#, 
55532,to,to,#, 
55533,promise,promise,#, 
55534,another,another,#, 
55535,friend,friend,#, 
55536,at,at,#, 
55537,Gatsby,Gatsby,#,#
55538,’s,’s,#, 
55539,grave,grave,#,#
55540,.,.,#, 
55541,I,I,#, 
55542,did,do,#,#
55543,n’t,not,#, 
55544,want,want,#, 
55545,it,it,#, 
55546,to,to,#, 
55547,be,be,#, 
55548,in,in,#, 
55549,the,the,#, 
55550,papers,paper,#, 
55551,and,and,#, 
55552,draw,draw,#, 
55553,a,a,#, 
55554,sightseeing,sightseeing,#, 
55555,crowd,crowd,#,#
55556,",",",",#, 
55557,so,so,#, 
55558,I,I,#,#
55559,’d,’d,#, 
55560,been,be,#, 
55561,calling,call,#, 
55562,up,up,#, 
55563,a,a,#, 
55564,few,few,#, 
55565,people,people,#, 
55566,myself,myself,#,#
55567,.,.,#, 
55568,They,they,#, 
55569,were,be,#, 
55570,hard,hard,#, 
55571,to,to,#, 
55572,find,find,#,#
55573,.,.,#, 
55574,"""",246787,#,#
55575,The,the,#, 
55576,funeral,funeral,#,#
55577,’s,’s,#, 
55578,tomorrow,tomorrow,#,#
55579,",",",",#,#
55580,"""",246811,#, 
55581,I,I,#, 
55582,said,say,#,#
55583,.,.,#, 
55584,"""",246821,#,#
55585,Three,three,#, 
55586,o’clock,o’clock,#,#
55587,",",",",#, 
55588,here,here,#, 
55589,at,at,#, 
55590,the,the,#, 
55591,house,house,#,#
55592,.,.,#, 
55593,I,I,#, 
55594,wish,wish,#, 
55595,you,you,#,#
55596,’d,’d,#, 
55597,tell,tell,#, 
55598,anybody,anybody,#, 
55599,who,who,#,#
55600,’d,’d,#, 
55601,be,be,#, 
55602,interested,interested,#,#
55603,.,.,#,#
55604,"""",246902,#, 
55605,"""",246904,#,#
55606,Oh,oh,#,#
55607,",",",",#, 
55608,I,I,#, 
55609,will,will,#,#
55610,",",",",#,#
55611,"""",246916,#, 
55612,he,he,#, 
55613,broke,break,#, 
55614,out,out,#, 
55615,hastily,hastily,#,#
55616,.,.,#, 
55617,"""",246940,#,#
55618,Of,of,#, 
55619,course,course,#, 
55620,I,I,#,#
55621,’m,’m,#, 
55622,not,not,#, 
55623,likely,likely,#, 
55624,to,to,#, 
55625,see,see,#, 
55626,anybody,anybody,#,#
55627,",",",",#, 
55628,but,but,#, 
55629,if,if,#, 
55630,I,I,#, 
55631,do,do,#,#
55632,.,.,#,#
55633,"""",246994,#, 
55634,His,his,#, 
55635,tone,tone,#, 
55636,made,make,#, 
55637,me,I,#, 
55638,suspicious,suspicious,#,#
55639,.,.,#, 
55640,"""",247025,#,#
55641,Of,of,#, 
55642,course,course,#, 
55643,you,you,#,#
55644,’ll,’ll,#, 
55645,be,be,#, 
55646,there,there,#, 
55647,yourself,yourself,#,#
55648,.,.,#,#
55649,"""",247061,#, 
55650,"""",247063,#,#
55651,Well,well,#,#
55652,",",",",#, 
55653,I,I,#,#
55654,’ll,’ll,#, 
55655,certainly,certainly,#, 
55656,try,try,#,#
55657,.,.,#, 
55658,What,what,#, 
55659,I,I,#, 
55660,called,call,#, 
55661,up,up,#, 
55662,about,about,#, 
55663,is-,is-,#,#
55664,"""",247116,#, 
55665,"""",247118,#,#
55666,Wait,wait,#, 
55667,a,a,#, 
55668,minute,minute,#,#
55669,",",",",#,#
55670,"""",247133,#, 
55671,I,I,#, 
55672,interrupted,interrupt,#,#
55673,.,.,#, 
55674,"""",247150,#,#
55675,How,how,#, 
55676,about,about,#, 
55677,saying,say,#, 
55678,you,you,#,#
55679,’ll,’ll,#, 
55680,come,come,#,#
55681,?,?,#,#
55682,"""",247180,#, 
55683,"""",247182,#,#
55684,Well,well,#,#
55685,",",",",#, 
55686,the,the,#, 
55687,fact,fact,#, 
55688,is,be,#,#
55689,-,-,#,#
55690,the,the,#, 
55691,truth,truth,#, 
55692,of,of,#, 
55693,the,the,#, 
55694,matter,matter,#, 
55695,is,be,#, 
55696,that,that,#, 
55697,I,I,#,#
55698,’m,’m,#, 
55699,staying,stay,#, 
55700,with,with,#, 
55701,some,some,#, 
55702,people,people,#, 
55703,up,up,#, 
55704,here,here,#, 
55705,in,in,#, 
55706,Greenwich,Greenwich,#,#
55707,",",",",#, 
55708,and,and,#, 
55709,they,they,#, 
55710,rather,rather,#, 
55711,expect,expect,#, 
55712,me,I,#, 
55713,to,to,#, 
55714,be,be,#, 
55715,with,with,#, 
55716,them,they,#, 
55717,tomorrow,tomorrow,#,#
55718,.,.,#, 
55719,In,in,#, 
55720,fact,fact,#,#
55721,",",",",#, 
55722,there,there,#,#
55723,’s,’,#, 
55724,a,a,#, 
55725,sort,sort,#, 
55726,of,of,#, 
55727,picnic,picnic,#, 
55728,or,or,#, 
55729,something,something,#,#
55730,.,.,#, 
55731,Of,of,#, 
55732,course,course,#, 
55733,I,I,#,#
55734,’ll,’ll,#, 
55735,do,do,#, 
55736,my,my,#, 
55737,best,good,#, 
55738,to,to,#, 
55739,get,get,#, 
55740,away,away,#,#
55741,.,.,#,#
55742,"""",247422,#, 
55743,I,I,#, 
55744,ejaculated,ejaculate,#, 
55745,an,an,#, 
55746,unrestrained,unrestrained,#, 
55747,"""",247453,#,#
55748,Huh,huh,#,#
55749,!,!,#,#
55750,"""",247458,#, 
55751,and,and,#, 
55752,he,he,#, 
55753,must,must,#, 
55754,have,have,#, 
55755,heard,hear,#, 
55756,me,I,#,#
55757,",",",",#, 
55758,for,for,#, 
55759,he,he,#, 
55760,went,go,#, 
55761,on,on,#, 
55762,nervously,nervously,#,#
55763,:,:,#, 
55764,"""",247513,#,#
55765,What,what,#, 
55766,I,I,#, 
55767,called,call,#, 
55768,up,up,#, 
55769,about,about,#, 
55770,was,be,#, 
55771,a,a,#, 
55772,pair,pair,#, 
55773,of,of,#, 
55774,shoes,shoe,#, 
55775,I,I,#, 
55776,left,leave,#, 
55777,there,there,#,#
55778,.,.,#, 
55779,I,I,#, 
55780,wonder,wonder,#, 
55781,if,if,#, 
55782,it,it,#,#
55783,’d,’d,#, 
55784,be,be,#, 
55785,too,too,#, 
55786,much,much,#, 
55787,trouble,trouble,#, 
55788,to,to,#, 
55789,have,have,#, 
55790,the,the,#, 
55791,butler,butler,#, 
55792,send,send,#, 
55793,them,they,#, 
55794,on,on,#,#
55795,.,.,#, 
55796,You,you,#, 
55797,see,see,#,#
55798,",",",",#, 
55799,they,they,#,#
55800,’re,’re,#, 
55801,tennis,tennis,#, 
55802,shoes,shoe,#,#
55803,",",",",#, 
55804,and,and,#, 
55805,I,I,#,#
55806,’m,’m,#, 
55807,sort,sort,#, 
55808,of,of,#, 
55809,helpless,helpless,#, 
55810,without,without,#, 
55811,them,they,#,#
55812,.,.,#, 
55813,My,my,#, 
55814,address,address,#, 
55815,is,be,#, 
55816,care,care,#, 
55817,of,of,#, 
55818,B.,B.,#, 
55819,F.-,F.-,#,#
55820,"""",247739,#, 
55821,I,I,#, 
55822,did,do,#,#
55823,n’t,not,#, 
55824,hear,hear,#, 
55825,the,the,#, 
55826,rest,rest,#, 
55827,of,of,#, 
55828,the,the,#, 
55829,name,name,#,#
55830,",",",",#, 
55831,because,because,#, 
55832,I,I,#, 
55833,hung,hang,#, 
55834,up,up,#, 
55835,the,the,#, 
55836,receiver,receiver,#,#
55837,.,.,#, 
55838,After,after,#, 
55839,that,that,#, 
55840,I,I,#, 
55841,felt,feel,#, 
55842,a,a,#, 
55843,certain,certain,#, 
55844,shame,shame,#, 
55845,for,for,#, 
55846,Gatsby,Gatsby,#,#
55847,-,-,#,#
55848,one,one,#, 
55849,gentleman,gentleman,#, 
55850,to,to,#, 
55851,whom,whom,#, 
55852,I,I,#, 
55853,telephoned,telephone,#, 
55854,implied,imply,#, 
55855,that,that,#, 
55856,he,he,#, 
55857,had,have,#, 
55858,got,get,#, 
55859,what,what,#, 
55860,he,he,#, 
55861,deserved,deserve,#,#
55862,.,.,#, 
55863,However,however,#,#
55864,",",",",#, 
55865,that,that,#, 
55866,was,be,#, 
55867,my,my,#, 
55868,fault,fault,#,#
55869,",",",",#, 
55870,for,for,#, 
55871,he,he,#, 
55872,was,be,#, 
55873,one,one,#, 
55874,of,of,#, 
55875,those,those,#, 
55876,who,who,#, 
55877,used,use,#, 
55878,to,to,#, 
55879,sneer,sneer,#, 
55880,most,most,#, 
55881,bitterly,bitterly,#, 
55882,at,at,#, 
55883,Gatsby,Gatsby,#, 
55884,on,on,#, 
55885,the,the,#, 
55886,courage,courage,#, 
55887,of,of,#, 
55888,Gatsby,Gatsby,#,#
55889,’s,’s,#, 
55890,liquor,liquor,#,#
55891,",",",",#, 
55892,and,and,#, 
55893,I,I,#, 
55894,should,should,#, 
55895,have,have,#, 
55896,known,know,#, 
55897,better,well,#, 
55898,than,than,#, 
55899,to,to,#, 
55900,call,call,#, 
55901,him,he,#,#
55902,.,.,#, 
55903,The,the,#, 
55904,morning,morning,#, 
55905,of,of,#, 
55906,the,the,#, 
55907,funeral,funeral,#, 
55908,I,I,#, 
55909,went,go,#, 
55910,up,up,#, 
55911,to,to,#, 
55912,New,New,#, 
55913,York,York,#, 
55914,to,to,#, 
55915,see,see,#, 
55916,Meyer,Meyer,#, 
55917,Wolfshiem,Wolfshiem,#,#
55918,;,;,#, 
55919,I,I,#, 
55920,could,could,#,#
55921,n’t,not,#, 
55922,seem,seem,#, 
55923,to,to,#, 
55924,reach,reach,#, 
55925,him,he,#, 
55926,any,any,#, 
55927,other,other,#, 
55928,way,way,#,#
55929,.,.,#, 
55930,The,the,#, 
55931,door,door,#, 
55932,that,that,#, 
55933,I,I,#, 
55934,pushed,push,#, 
55935,open,open,#,#
55936,",",",",#, 
55937,on,on,#, 
55938,the,the,#, 
55939,advice,advice,#, 
55940,of,of,#, 
55941,an,an,#, 
55942,elevator,elevator,#, 
55943,boy,boy,#,#
55944,",",",",#, 
55945,was,be,#, 
55946,marked,mark,#, 
55947,"""",248300,#,#
55948,The,the,#, 
55949,Swastika,Swastika,#, 
55950,Holding,Holding,#, 
55951,Company,Company,#,#
55952,",",",",#,#
55953,"""",248330,#, 
55954,and,and,#, 
55955,at,at,#, 
55956,first,first,#, 
55957,there,there,#, 
55958,did,do,#,#
55959,n’t,not,#, 
55960,seem,seem,#, 
55961,to,to,#, 
55962,be,be,#, 
55963,anyone,anyone,#, 
55964,inside,inside,#,#
55965,.,.,#, 
55966,But,but,#, 
55967,when,when,#, 
55968,I,I,#,#
55969,’d,’d,#, 
55970,shouted,shout,#, 
55971,"""",248405,#,#
55972,hello,hello,#,#
55973,"""",248411,#, 
55974,several,several,#, 
55975,times,time,#, 
55976,in,in,#, 
55977,vain,vain,#,#
55978,",",",",#, 
55979,an,an,#, 
55980,argument,argument,#, 
55981,broke,break,#, 
55982,out,out,#, 
55983,behind,behind,#, 
55984,a,a,#, 
55985,partition,partition,#,#
55986,",",",",#, 
55987,and,and,#, 
55988,presently,presently,#, 
55989,a,a,#, 
55990,lovely,lovely,#, 
55991,Jewess,Jewess,#, 
55992,appeared,appear,#, 
55993,at,at,#, 
55994,an,an,#, 
55995,interior,interior,#, 
55996,door,door,#, 
55997,and,and,#, 
55998,scrutinized,scrutinize,#, 
55999,me,I,#, 
56000,with,with,#, 
56001,black,black,#, 
56002,hostile,hostile,#, 
56003,eyes,eye,#,#
56004,.,.,#, 
56005,"""",248581,#,#
56006,Nobody,nobody,#,#
56007,’s,’,#, 
56008,in,in,#,#
56009,",",",",#,#
56010,"""",248594,#, 
56011,she,she,#, 
56012,said,say,#,#
56013,.,.,#, 
56014,"""",248606,#,#
56015,Mr.,Mr.,#, 
56016,Wolfshiem,Wolfshiem,#,#
56017,’s,’s,#, 
56018,gone,go,#, 
56019,to,to,#, 
56020,Chicago,Chicago,#,#
56021,.,.,#,#
56022,"""",248639,#, 
56023,The,the,#, 
56024,first,first,#, 
56025,part,part,#, 
56026,of,of,#, 
56027,this,this,#, 
56028,was,be,#, 
56029,obviously,obviously,#, 
56030,untrue,untrue,#,#
56031,",",",",#, 
56032,for,for,#, 
56033,someone,someone,#, 
56034,had,have,#, 
56035,begun,begin,#, 
56036,to,to,#, 
56037,whistle,whistle,#, 
56038,"""",248719,#,#
56039,The,the,#, 
56040,Rosary,Rosary,#,#
56041,",",",",#,#
56042,"""",248731,#, 
56043,tunelessly,tunelessly,#,#
56044,",",",",#, 
56045,inside,inside,#,#
56046,.,.,#, 
56047,"""",248753,#,#
56048,Please,please,#, 
56049,say,say,#, 
56050,that,that,#, 
56051,Mr.,Mr.,#, 
56052,Carraway,Carraway,#, 
56053,wants,want,#, 
56054,to,to,#, 
56055,see,see,#, 
56056,him,he,#,#
56057,.,.,#,#
56058,"""",248800,#, 
56059,"""",248802,#,#
56060,I,I,#, 
56061,ca,can,#,#
56062,n’t,not,#, 
56063,get,get,#, 
56064,him,he,#, 
56065,back,back,#, 
56066,from,from,#, 
56067,Chicago,Chicago,#,#
56068,",",",",#, 
56069,can,can,#, 
56070,I,I,#,#
56071,?,?,#,#
56072,"""",248844,#, 
56073,At,at,#, 
56074,this,this,#, 
56075,moment,moment,#, 
56076,a,a,#, 
56077,voice,voice,#,#
56078,",",",",#, 
56079,unmistakably,unmistakably,#, 
56080,Wolfshiem,Wolfshiem,#,#
56081,’s,’s,#,#
56082,",",",",#, 
56083,called,call,#, 
56084,"""",248903,#,#
56085,Stella,Stella,#,#
56086,!,!,#,#
56087,"""",248911,#, 
56088,from,from,#, 
56089,the,the,#, 
56090,other,other,#, 
56091,side,side,#, 
56092,of,of,#, 
56093,the,the,#, 
56094,door,door,#,#
56095,.,.,#, 
56096,"""",248946,#,#
56097,Leave,leave,#, 
56098,your,your,#, 
56099,name,name,#, 
56100,on,on,#, 
56101,the,the,#, 
56102,desk,desk,#,#
56103,",",",",#,#
56104,"""",248975,#, 
56105,she,she,#, 
56106,said,say,#, 
56107,quickly,quickly,#,#
56108,.,.,#, 
56109,"""",248995,#,#
56110,I,I,#,#
56111,’ll,’ll,#, 
56112,give,give,#, 
56113,it,it,#, 
56114,to,to,#, 
56115,him,he,#, 
56116,when,when,#, 
56117,he,he,#, 
56118,gets,get,#, 
56119,back,back,#,#
56120,.,.,#,#
56121,"""",249034,#, 
56122,"""",249036,#,#
56123,But,but,#, 
56124,I,I,#, 
56125,know,know,#, 
56126,he,he,#,#
56127,’s,’,#, 
56128,there,there,#,#
56129,.,.,#,#
56130,"""",249059,#, 
56131,She,she,#, 
56132,took,take,#, 
56133,a,a,#, 
56134,step,step,#, 
56135,toward,toward,#, 
56136,me,I,#, 
56137,and,and,#, 
56138,began,begin,#, 
56139,to,to,#, 
56140,slide,slide,#, 
56141,her,her,#, 
56142,hands,hand,#, 
56143,indignantly,indignantly,#, 
56144,up,up,#, 
56145,and,and,#, 
56146,down,down,#, 
56147,her,her,#, 
56148,hips,hip,#,#
56149,.,.,#, 
56150,"""",249150,#,#
56151,You,you,#, 
56152,young,young,#, 
56153,men,man,#, 
56154,think,think,#, 
56155,you,you,#, 
56156,can,can,#, 
56157,force,force,#, 
56158,your,your,#, 
56159,way,way,#, 
56160,in,in,#, 
56161,here,here,#, 
56162,any,any,#, 
56163,time,time,#,#
56164,",",",",#,#
56165,"""",249211,#, 
56166,she,she,#, 
56167,scolded,scold,#,#
56168,.,.,#, 
56169,"""",249226,#,#
56170,We,we,#,#
56171,’re,’re,#, 
56172,getting,get,#, 
56173,sickantired,sickantire,#, 
56174,of,of,#, 
56175,it,it,#,#
56176,.,.,#, 
56177,When,when,#, 
56178,I,I,#, 
56179,say,say,#, 
56180,he,he,#,#
56181,’s,’,#, 
56182,in,in,#, 
56183,Chicago,Chicago,#,#
56184,",",",",#, 
56185,he,he,#,#
56186,’s,’,#, 
56187,in,in,#, 
56188,Chicago,Chicago,#,#
56189,.,.,#,#
56190,"""",249304,#, 
56191,I,I,#, 
56192,mentioned,mention,#, 
56193,Gatsby,Gatsby,#,#
56194,.,.,#, 
56195,"""",249326,#,#
56196,Oh,oh,#,#
56197,-,-,#,#
56198,h,h,#,#
56199,!,!,#,#
56200,"""",249332,#, 
56201,She,she,#, 
56202,looked,look,#, 
56203,at,at,#, 
56204,me,I,#, 
56205,over,over,#, 
56206,again,again,#,#
56207,.,.,#, 
56208,"""",249363,#,#
56209,Will,will,#, 
56210,you,you,#, 
56211,just,just,#,#
56212,-,-,#,#
56213,What,what,#, 
56214,was,be,#, 
56215,your,your,#, 
56216,name,name,#,#
56217,?,?,#,#
56218,"""",249397,#, 
56219,She,she,#, 
56220,vanished,vanish,#,#
56221,.,.,#, 
56222,In,in,#, 
56223,a,a,#, 
56224,moment,moment,#, 
56225,Meyer,Meyer,#, 
56226,Wolfshiem,Wolfshiem,#, 
56227,stood,stand,#, 
56228,solemnly,solemnly,#, 
56229,in,in,#, 
56230,the,the,#, 
56231,doorway,doorway,#,#
56232,",",",",#, 
56233,holding,hold,#, 
56234,out,out,#, 
56235,both,both,#, 
56236,hands,hand,#,#
56237,.,.,#, 
56238,He,he,#, 
56239,drew,draw,#, 
56240,me,I,#, 
56241,into,into,#, 
56242,his,his,#, 
56243,office,office,#,#
56244,",",",",#, 
56245,remarking,remark,#, 
56246,in,in,#, 
56247,a,a,#, 
56248,reverent,reverent,#, 
56249,voice,voice,#, 
56250,that,that,#, 
56251,it,it,#, 
56252,was,be,#, 
56253,a,a,#, 
56254,sad,sad,#, 
56255,time,time,#, 
56256,for,for,#, 
56257,all,all,#, 
56258,of,of,#, 
56259,us,we,#,#
56260,",",",",#, 
56261,and,and,#, 
56262,offered,offer,#, 
56263,me,I,#, 
56264,a,a,#, 
56265,cigar,cigar,#,#
56266,.,.,#, 
56267,"""",249616,#,#
56268,My,my,#, 
56269,memory,memory,#, 
56270,goes,go,#, 
56271,back,back,#, 
56272,to,to,#, 
56273,when,when,#, 
56274,first,first,#, 
56275,I,I,#, 
56276,met,meet,#, 
56277,him,he,#,#
56278,",",",",#,#
56279,"""",249661,#, 
56280,he,he,#, 
56281,said,say,#,#
56282,.,.,#, 
56283,"""",249672,#,#
56284,A,a,#, 
56285,young,young,#, 
56286,major,major,#, 
56287,just,just,#, 
56288,out,out,#, 
56289,of,of,#, 
56290,the,the,#, 
56291,army,army,#, 
56292,and,and,#, 
56293,covered,cover,#, 
56294,over,over,#, 
56295,with,with,#, 
56296,medals,medal,#, 
56297,he,he,#, 
56298,got,get,#, 
56299,in,in,#, 
56300,the,the,#, 
56301,war,war,#,#
56302,.,.,#, 
56303,He,he,#, 
56304,was,be,#, 
56305,so,so,#, 
56306,hard,hard,#, 
56307,up,up,#, 
56308,he,he,#, 
56309,had,have,#, 
56310,to,to,#, 
56311,keep,keep,#, 
56312,on,on,#, 
56313,wearing,wear,#, 
56314,his,his,#, 
56315,uniform,uniform,#, 
56316,because,because,#, 
56317,he,he,#, 
56318,could,could,#,#
56319,n’t,not,#, 
56320,buy,buy,#, 
56321,some,some,#, 
56322,regular,regular,#, 
56323,clothes,clothe,#,#
56324,.,.,#, 
56325,First,first,#, 
56326,time,time,#, 
56327,I,I,#, 
56328,saw,see,#, 
56329,him,he,#, 
56330,was,be,#, 
56331,when,when,#, 
56332,he,he,#, 
56333,came,come,#, 
56334,into,into,#, 
56335,Winebrenner,Winebrenner,#,#
56336,’s,’s,#, 
56337,poolroom,poolroom,#, 
56338,at,at,#, 
56339,Forty,forty,#,#
56340,-,-,#,#
56341,third,third,#, 
56342,Street,Street,#, 
56343,and,and,#, 
56344,asked,ask,#, 
56345,for,for,#, 
56346,a,a,#, 
56347,job,job,#,#
56348,.,.,#, 
56349,He,he,#, 
56350,had,have,#,#
56351,n’t,not,#, 
56352,eat,eat,#, 
56353,anything,anything,#, 
56354,for,for,#, 
56355,a,a,#, 
56356,couple,couple,#, 
56357,of,of,#, 
56358,days,day,#,#
56359,.,.,#,#
56360,‘,',#, 
56361,Come,come,#, 
56362,on,on,#, 
56363,have,have,#, 
56364,some,some,#, 
56365,lunch,lunch,#, 
56366,with,with,#, 
56367,me,I,#,#
56368,",",",",#,#
56369,’,',#, 
56370,I,I,#, 
56371,said,say,#,#
56372,.,.,#, 
56373,He,he,#, 
56374,ate,eat,#, 
56375,more,more,#, 
56376,than,than,#, 
56377,four,four,#, 
56378,dollars,dollar,#,#
56379,’,',#, 
56380,worth,worth,#, 
56381,of,of,#, 
56382,food,food,#, 
56383,in,in,#, 
56384,half,half,#, 
56385,an,an,#, 
56386,hour,hour,#,#
56387,.,.,#,#
56388,"""",250116,#, 
56389,"""",250118,#,#
56390,Did,do,#, 
56391,you,you,#, 
56392,start,start,#, 
56393,him,he,#, 
56394,in,in,#, 
56395,business,business,#,#
56396,?,?,#,#
56397,"""",250149,#, 
56398,I,I,#, 
56399,inquired,inquire,#,#
56400,.,.,#, 
56401,"""",250163,#,#
56402,Start,start,#, 
56403,him,he,#,#
56404,!,!,#, 
56405,I,I,#, 
56406,made,make,#, 
56407,him,he,#,#
56408,.,.,#,#
56409,"""",250186,#, 
56410,"""",250188,#,#
56411,Oh,oh,#,#
56412,.,.,#,#
56413,"""",250192,#, 
56414,"""",250194,#,#
56415,I,I,#, 
56416,raised,raise,#, 
56417,him,he,#, 
56418,up,up,#, 
56419,out,out,#, 
56420,of,of,#, 
56421,nothing,nothing,#,#
56422,",",",",#, 
56423,right,right,#, 
56424,out,out,#, 
