,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
2282,39,2,0,1,3,0,1,1,12,0,1,1,0,1,0,1,3,0,0,0,3,60,2,1,2,0,2,0,0,4,3,15,4,2,10,1,3,2,0,0,5,7,1,2,1,0,0,0,1,1,0,14,2,1,0,7,4,5,8,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,3,1,0,0,0,0,1,0,0,1,0,10,0,0,0,0,4,0,1,1,7,0,2,9,4,3,21,0,12,3,0,0,0,0,8,1,6,0,1,0,31,5,22,1,2,10,15,2,0,3,2,0,0,1,0,1,3,1,3,6,0,1,1,4,0,0,0,0,6,2,12,1,0,0,4,0,1,0,5,0,0,1,13,2,6,0,45,0,0,8,1,11,2,0,4,3,0,0,4,0,1,3,3,2,1,0,0,2,2,4,2,0,1,0,0,2,4,0,0,0,0,0,1,11,0,0,0,1,1,0,12,6,0,2,0,0,0,0,1,1,2,0,5,28,82,4,4,0,4,1,0,0,1,0,0,0,8,0,7,1,0,0,5,0,1,51,2,2,1,0,0,0,1,4,0,1,1,3,5,2,0,0,0,1,19,10,3,3,3,1,6,1,1,3,0,0,0,0,0,8,1,0,2,0,0,1,1,1,6,14,0,2,4,0,26,4,0,0,0,Tin_woodsman_of_oz,B
2283,45,0,1,1,4,0,4,0,13,1,0,1,0,0,1,0,0,2,0,0,1,67,1,0,1,0,0,0,0,5,3,17,10,1,5,0,3,2,0,0,6,4,0,2,0,0,0,0,0,2,0,15,0,1,0,5,6,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,10,1,0,0,0,7,0,0,0,2,2,3,11,2,2,16,0,15,0,0,0,0,2,7,0,17,3,1,1,36,4,26,1,5,12,8,0,0,2,0,0,0,1,0,8,1,2,1,9,0,3,0,1,0,0,0,0,5,3,11,0,0,0,3,0,0,0,5,0,0,1,11,1,6,0,31,2,0,8,0,5,0,0,4,4,0,0,2,0,0,4,1,1,2,0,1,3,1,1,1,0,1,0,0,1,2,1,3,0,3,0,0,14,0,0,0,1,0,0,18,3,0,1,1,0,1,0,3,0,2,0,4,20,129,4,5,0,4,1,0,0,1,0,0,1,11,0,10,1,0,0,0,0,0,39,1,0,0,2,0,0,1,4,1,0,1,3,3,3,1,0,0,3,17,2,1,7,5,0,6,0,0,4,0,0,0,0,0,2,2,0,7,0,0,1,1,1,3,13,0,0,5,0,23,4,0,0,0,Tin_woodsman_of_oz,B
2284,28,2,0,2,2,0,3,1,11,0,0,1,0,1,0,0,1,1,0,0,2,61,2,1,2,0,1,0,0,8,2,19,9,4,3,3,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,14,2,5,0,7,4,3,4,0,1,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,13,0,2,0,0,5,0,0,1,4,0,0,8,1,9,14,0,14,3,0,0,0,0,4,1,7,3,2,0,45,7,22,1,5,10,13,0,0,4,2,0,0,0,1,4,7,2,4,8,0,3,0,3,0,1,0,0,5,2,19,0,0,0,1,1,1,0,8,0,1,1,11,0,8,1,40,0,0,5,3,6,3,0,6,2,2,0,5,0,1,5,0,1,1,0,4,1,1,2,0,0,2,0,1,0,4,0,0,0,1,0,0,11,1,0,1,0,1,0,11,5,0,1,2,0,0,1,2,0,0,0,2,16,112,0,10,1,4,5,0,0,0,0,0,2,15,0,8,1,1,0,1,0,0,46,0,1,0,2,0,0,1,6,1,0,1,1,5,2,0,0,0,2,13,8,3,7,5,0,8,0,0,4,0,0,0,0,1,5,1,0,7,0,0,1,0,3,3,11,0,3,1,3,11,4,0,1,0,Tin_woodsman_of_oz,B
2285,36,1,0,0,3,0,0,0,15,1,0,0,0,1,0,2,1,1,0,0,2,51,0,2,0,0,1,0,0,8,3,10,10,2,7,1,2,1,1,0,3,4,0,2,0,0,0,1,1,3,0,15,7,2,0,9,5,3,7,0,1,0,3,0,0,1,0,1,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,2,0,9,0,0,0,0,5,0,0,0,1,0,4,10,1,12,18,0,10,5,0,0,0,0,5,0,17,1,1,0,42,3,19,2,1,13,15,0,0,3,0,0,0,1,0,4,4,1,1,12,0,2,0,1,0,1,0,1,2,4,18,1,1,1,3,0,1,0,6,0,0,2,11,1,8,0,38,1,0,5,0,7,3,0,6,3,2,0,4,0,1,1,1,0,1,0,2,0,2,4,1,0,0,0,1,0,3,1,2,0,0,0,0,14,0,0,1,0,0,0,8,3,0,0,1,0,0,0,1,0,0,0,3,19,105,4,6,0,3,2,0,0,0,0,0,0,12,0,7,3,0,3,2,0,1,40,3,1,0,2,0,0,1,3,0,0,0,4,3,2,1,1,0,6,25,7,1,13,5,0,5,0,1,4,0,0,0,0,0,4,5,0,7,0,0,0,0,5,5,11,0,1,2,1,17,4,0,0,0,Tin_woodsman_of_oz,B
2286,34,1,0,1,2,0,3,0,11,2,0,1,0,0,0,0,4,0,0,0,1,70,1,0,0,1,0,0,0,7,2,19,8,1,7,0,3,1,0,0,3,3,1,1,0,1,0,0,0,3,0,14,1,1,0,8,2,7,5,0,0,0,4,1,0,1,0,0,0,1,0,0,1,2,3,0,0,0,0,1,0,0,0,7,0,10,0,0,0,0,5,1,0,2,3,1,1,10,4,6,16,0,11,0,0,0,0,3,8,1,18,0,1,0,33,6,23,1,2,16,13,1,0,1,2,0,0,0,0,0,3,3,1,7,0,1,0,0,0,0,0,0,6,1,12,1,2,0,1,1,1,1,7,1,0,0,18,1,2,0,45,0,0,6,1,11,2,1,3,1,1,0,2,0,0,3,3,2,0,0,0,0,1,1,1,0,1,0,1,0,2,1,2,0,0,1,0,16,1,0,0,0,0,0,9,4,0,0,0,0,0,0,4,0,2,0,2,16,114,3,5,1,2,6,0,0,0,0,0,1,13,0,7,1,2,0,2,0,1,51,1,1,0,2,0,0,0,1,1,0,0,2,2,3,1,0,0,2,16,8,2,7,4,1,9,0,0,2,0,0,0,0,1,2,2,0,4,0,0,1,0,0,3,9,0,2,3,1,30,1,0,0,1,Tin_woodsman_of_oz,B
2287,38,2,0,0,0,0,3,0,8,0,0,1,0,1,0,1,2,0,0,0,2,65,1,1,0,1,1,1,0,10,1,16,11,3,8,0,3,0,0,0,5,3,1,1,0,2,0,0,0,0,0,20,9,0,1,9,3,5,6,2,2,0,1,0,0,0,0,1,1,0,0,0,0,3,3,2,0,0,0,0,0,0,0,1,0,11,0,0,0,0,6,0,0,0,5,0,2,10,1,11,8,0,9,3,0,0,0,1,11,0,11,1,2,0,53,6,20,1,3,14,15,1,0,3,2,0,0,0,1,4,2,1,1,9,0,1,0,3,0,0,0,0,2,2,9,0,0,0,4,0,0,0,5,0,0,2,11,0,5,0,38,1,2,8,0,11,1,1,3,3,1,0,3,0,0,2,2,1,1,0,1,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,21,0,0,0,2,1,0,14,3,0,1,0,0,0,0,3,0,3,0,6,22,88,5,1,0,4,1,0,0,0,0,0,1,6,0,11,2,0,0,0,0,0,49,1,4,2,1,0,0,0,3,1,0,2,2,5,1,1,0,0,3,19,8,1,5,2,0,4,0,1,3,0,0,0,0,0,4,4,0,9,0,0,1,0,1,2,11,0,0,11,1,15,8,0,0,1,Tin_woodsman_of_oz,B
2288,35,1,0,0,3,0,3,3,6,0,0,0,1,1,0,0,6,0,0,0,5,55,0,1,0,1,1,0,0,8,3,12,11,1,8,1,1,1,0,0,3,3,0,1,0,4,0,0,1,0,0,12,6,1,0,8,3,3,8,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,11,0,0,0,0,4,0,1,0,2,1,2,9,1,10,13,0,8,2,0,0,0,1,9,0,16,2,3,1,35,3,23,1,7,10,16,0,0,1,1,1,0,0,0,0,2,3,0,16,0,1,0,0,0,0,0,0,1,2,14,1,0,0,2,0,2,0,10,0,1,0,15,0,6,0,39,0,0,2,2,7,2,0,1,2,0,0,2,0,0,3,2,2,0,0,4,1,0,2,0,0,1,0,0,0,4,1,0,0,0,0,1,19,0,0,0,0,0,0,15,4,0,1,0,0,0,0,0,0,0,0,2,16,120,5,7,1,3,5,0,0,0,0,0,2,12,0,8,0,0,0,2,0,0,49,3,2,0,0,0,0,0,4,0,1,3,9,6,7,0,0,0,4,17,12,4,7,3,0,7,0,0,1,0,0,0,0,0,5,2,0,5,0,0,0,0,1,5,11,0,2,6,0,20,5,0,0,0,Tin_woodsman_of_oz,B
2289,37,2,0,0,1,0,4,1,9,1,0,1,1,1,1,0,5,0,0,0,2,65,5,2,0,0,0,0,0,9,0,19,7,0,6,1,2,3,0,0,2,2,1,1,0,1,0,0,1,2,0,10,3,0,0,6,2,1,9,2,0,0,2,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,4,0,13,0,0,0,0,9,1,0,0,4,0,2,14,1,4,11,0,12,0,0,0,0,1,7,0,16,1,2,0,36,1,26,2,4,9,18,2,0,1,0,0,0,0,0,5,4,1,0,10,0,1,0,2,0,2,0,0,1,4,7,2,0,0,1,0,1,1,8,1,0,0,9,1,9,0,34,0,0,10,0,10,1,0,4,4,2,0,4,0,0,5,1,0,0,0,1,1,1,1,1,0,0,0,2,2,4,1,3,0,0,0,1,14,0,0,0,1,0,0,8,2,0,1,1,0,0,0,1,2,1,0,4,28,99,2,6,0,11,4,0,0,0,0,0,0,9,0,11,0,0,0,1,0,1,45,4,0,0,0,0,0,0,3,1,0,0,3,3,3,0,0,0,2,12,6,6,8,4,1,10,0,0,4,0,0,0,0,0,7,3,0,6,0,0,0,0,1,3,16,0,0,4,3,30,3,0,0,1,Tin_woodsman_of_oz,B
2290,39,1,0,0,3,0,4,2,7,1,0,2,0,2,0,1,0,0,0,0,2,47,0,3,1,1,0,0,0,7,3,14,9,2,11,2,3,1,0,0,6,6,1,2,0,0,0,0,0,3,0,14,4,1,0,4,8,4,5,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,8,1,2,0,1,2,1,10,5,8,16,0,9,1,0,0,0,0,9,0,10,2,4,0,32,2,28,1,4,15,19,0,0,3,1,0,0,0,0,3,0,0,2,10,0,1,0,0,0,1,0,2,3,2,12,2,1,1,1,0,2,1,7,0,1,0,11,2,7,0,33,1,0,7,1,5,2,0,3,2,0,0,1,0,0,4,2,1,1,0,1,0,0,0,1,0,2,0,1,0,3,1,1,0,0,0,0,8,0,0,0,1,0,0,7,1,0,0,1,0,0,0,3,0,2,0,3,27,97,3,8,0,5,6,0,0,0,0,0,2,15,0,8,0,0,0,0,0,0,47,1,1,2,0,0,0,0,3,1,0,2,4,5,1,0,1,0,3,25,10,4,8,2,0,10,0,0,4,0,0,0,0,1,4,4,0,5,0,0,0,0,0,5,13,0,1,6,2,34,5,0,1,0,Tin_woodsman_of_oz,B
2291,38,3,0,0,2,0,2,1,10,1,0,0,0,3,1,1,5,0,0,0,2,59,1,2,0,1,0,0,0,5,1,6,8,3,13,1,3,0,0,0,3,6,3,0,0,0,0,1,0,0,0,11,5,0,0,5,3,5,7,0,1,1,2,0,1,1,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,15,1,1,0,0,4,1,1,0,4,0,3,12,2,3,23,0,17,4,0,0,0,1,7,0,10,1,1,0,38,6,30,2,2,19,23,1,0,1,0,0,0,0,1,3,2,3,0,14,0,1,0,4,0,0,0,1,5,0,14,2,1,1,2,0,3,0,7,0,1,1,11,1,5,0,21,2,0,11,0,6,3,0,2,2,0,0,3,0,0,4,1,3,1,0,0,0,0,2,1,0,2,0,0,0,4,0,0,0,1,0,0,17,1,0,1,0,0,0,5,3,0,2,1,0,0,1,2,0,1,0,3,21,109,6,9,0,8,4,0,0,0,0,0,1,16,0,3,0,1,1,1,0,0,42,0,1,0,0,0,0,0,0,0,1,1,4,1,5,1,0,0,4,22,7,3,4,3,0,7,0,0,2,0,0,0,0,0,2,1,0,8,0,0,0,0,2,3,8,0,1,2,1,24,3,0,0,0,Tin_woodsman_of_oz,B
2292,40,1,0,0,5,0,4,0,15,0,1,1,0,0,0,2,1,0,0,0,1,69,3,2,1,1,0,0,0,9,4,12,7,3,9,1,5,0,0,0,1,0,0,1,0,0,0,3,0,1,0,11,5,0,0,4,5,6,4,0,2,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,2,0,13,1,0,0,1,3,0,1,1,0,1,1,20,1,8,16,0,20,3,0,0,0,1,5,0,14,5,2,0,35,3,21,0,7,16,11,1,0,0,4,1,0,0,0,2,2,2,1,7,0,0,1,5,0,1,0,0,1,2,10,0,1,0,0,0,2,0,5,0,0,2,11,2,7,0,32,1,0,12,2,5,2,0,4,4,0,0,6,0,1,3,2,1,0,0,3,4,0,3,1,0,1,0,0,0,3,1,1,0,1,0,0,12,1,0,1,1,0,0,16,6,0,0,1,0,0,1,4,0,1,0,2,19,90,5,12,1,4,4,0,0,0,0,0,1,9,0,8,1,0,0,1,0,0,47,2,1,0,3,0,0,1,2,0,0,2,1,3,2,0,0,0,2,21,8,5,4,1,0,8,0,1,4,0,0,0,0,0,4,3,0,5,0,1,2,0,0,5,10,0,1,3,1,14,6,0,1,0,Tin_woodsman_of_oz,B
2293,34,4,0,0,3,0,2,0,6,1,0,2,0,2,0,0,6,0,0,0,2,58,2,2,0,2,1,0,0,5,4,14,10,4,10,3,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,13,1,2,0,4,5,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,20,1,0,0,1,11,2,1,0,2,0,2,8,1,5,16,0,11,0,0,0,0,0,9,0,16,4,2,1,32,7,20,0,3,8,25,0,0,0,2,1,0,2,0,3,2,5,2,11,0,3,0,6,0,1,0,1,1,0,12,0,0,0,0,0,1,0,10,0,0,1,17,1,2,1,31,4,0,11,1,5,2,0,4,1,1,0,3,0,0,1,4,1,1,0,0,1,0,4,0,0,0,0,0,1,5,0,2,0,1,0,0,14,0,0,0,0,1,0,9,6,0,2,0,0,0,0,0,2,3,0,6,25,101,3,7,2,6,4,0,0,0,0,0,1,13,0,7,0,0,0,5,0,1,48,1,3,1,0,0,0,0,2,0,0,1,5,1,4,0,0,0,0,9,7,3,9,2,0,4,0,1,2,0,0,0,0,0,4,5,0,4,0,0,1,1,1,5,21,0,2,5,0,27,0,0,0,0,Tin_woodsman_of_oz,B
2294,45,3,1,0,6,0,3,1,10,0,1,1,1,0,1,0,2,2,0,0,6,54,3,1,0,0,1,0,0,8,2,18,6,3,10,1,3,0,0,0,3,2,0,2,0,1,0,0,0,2,0,14,3,0,0,3,8,3,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,12,0,0,0,0,5,0,2,0,3,3,1,13,1,7,20,0,8,5,0,0,0,1,5,0,17,5,3,0,31,7,21,0,2,15,13,2,0,1,2,0,0,0,0,3,6,0,1,9,0,3,0,6,0,0,0,0,4,1,14,2,1,1,2,0,1,0,8,0,1,1,8,1,5,0,34,3,0,12,1,8,0,0,4,1,3,0,3,0,0,4,0,2,0,0,1,2,0,1,3,0,1,0,0,1,3,1,2,0,0,0,0,9,1,0,0,1,0,0,10,1,0,0,0,0,0,0,3,2,1,1,6,16,104,6,4,0,3,5,0,0,1,0,0,2,14,0,9,3,2,2,1,0,0,40,1,0,2,0,0,0,0,1,0,1,4,1,1,3,0,0,0,1,23,9,0,5,2,0,10,1,0,4,0,0,0,0,0,3,1,0,6,0,0,0,1,0,4,12,0,1,8,0,18,5,0,0,0,Tin_woodsman_of_oz,B
2295,41,1,0,0,1,0,2,0,8,0,0,0,0,1,1,0,2,1,0,0,1,68,4,5,0,1,2,0,0,7,1,20,8,1,14,5,0,2,0,0,3,1,1,1,0,0,0,0,0,2,0,15,4,0,0,7,6,3,5,1,0,1,2,0,1,1,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,10,1,0,0,0,8,0,0,0,3,0,2,11,1,10,13,0,12,3,0,0,0,0,6,0,14,0,3,0,33,4,22,1,2,18,15,1,0,2,1,1,0,0,0,7,2,1,1,12,0,0,0,2,0,1,0,1,4,4,13,1,0,0,3,0,0,0,7,0,0,1,13,2,7,0,32,2,0,11,2,5,1,0,7,1,3,0,5,0,0,1,1,4,0,0,1,0,2,4,1,0,2,1,1,0,1,0,1,0,1,0,1,13,1,0,1,1,0,0,16,1,0,1,1,0,0,0,4,2,1,0,1,17,114,7,6,0,1,8,0,0,0,0,0,2,17,0,7,0,0,0,0,0,0,32,1,2,0,3,0,0,2,0,0,1,1,2,5,1,3,0,0,3,16,5,2,12,3,0,5,0,0,1,0,0,0,0,0,1,1,0,7,0,0,0,0,2,2,10,1,0,1,0,20,3,0,0,0,Tin_woodsman_of_oz,B
2296,34,2,0,0,1,0,5,0,6,1,0,0,0,2,0,0,2,0,0,0,2,67,0,3,1,0,1,0,0,10,1,12,7,0,9,1,3,0,0,0,4,7,2,2,0,1,0,0,1,0,0,17,3,0,0,3,7,2,9,0,0,0,2,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,2,0,10,0,0,0,1,7,1,0,0,2,0,3,15,2,8,17,0,14,3,0,0,0,0,6,0,12,2,2,0,49,2,23,1,3,7,18,1,0,1,1,1,0,1,1,4,5,2,2,7,0,3,0,0,0,1,0,0,4,1,13,1,0,0,1,0,3,1,9,0,0,0,15,0,6,0,28,0,1,12,4,6,1,0,5,1,1,0,2,0,0,4,2,0,1,0,1,1,0,2,0,0,0,0,1,0,6,0,0,0,3,1,0,15,1,0,1,0,0,0,5,3,0,2,0,0,0,0,2,0,1,0,3,18,111,6,3,2,4,3,0,0,0,0,0,1,11,0,5,2,0,2,2,0,0,49,2,0,0,1,0,0,0,1,1,0,0,4,2,0,0,1,0,2,23,5,1,10,3,0,8,0,1,2,0,0,0,1,0,4,4,0,6,0,0,0,0,4,5,14,0,0,5,1,15,7,0,0,0,Tin_woodsman_of_oz,B
2297,37,1,0,0,0,0,6,3,10,1,0,1,0,1,0,3,3,0,0,0,0,58,1,4,0,1,1,0,0,6,3,16,8,1,9,2,6,2,0,0,1,2,0,3,0,1,0,1,0,1,0,23,5,0,0,8,8,3,6,1,0,0,6,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,5,0,0,2,3,1,2,11,1,5,25,0,18,4,0,0,0,0,7,1,15,1,2,1,39,3,22,3,5,16,10,1,0,3,1,1,0,0,0,3,2,0,4,2,0,1,0,4,0,0,0,0,2,2,14,1,2,0,3,0,0,0,5,0,0,2,13,2,5,0,35,1,0,3,1,7,1,0,4,0,1,0,2,0,0,5,1,1,0,0,2,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,11,1,1,0,0,0,0,14,6,0,0,0,0,0,1,1,1,1,0,5,18,101,4,5,1,7,4,0,0,0,0,0,2,20,0,9,0,0,1,1,0,0,43,1,0,0,0,0,0,0,2,0,0,1,6,3,5,2,0,0,5,19,8,1,4,2,0,6,0,0,4,0,0,0,0,0,4,2,0,3,0,0,0,0,0,3,11,0,0,3,0,18,4,0,0,0,Tin_woodsman_of_oz,B
2298,43,0,1,0,1,0,3,2,8,1,1,0,0,1,0,1,1,0,0,0,3,57,1,1,0,1,0,0,0,6,2,12,9,0,7,0,2,3,0,0,6,1,1,0,0,0,0,1,0,3,0,17,7,4,0,2,3,5,8,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,15,1,0,0,0,6,0,0,0,3,1,2,9,1,2,17,0,14,2,0,0,0,1,7,0,13,2,0,0,35,3,20,3,5,9,25,1,0,4,2,0,0,0,0,1,2,2,1,6,0,1,0,2,0,0,0,1,3,2,15,0,2,0,2,1,1,1,9,0,0,1,11,0,7,0,36,1,1,9,1,2,3,0,2,1,0,0,6,0,0,3,5,2,0,0,2,1,0,2,0,0,0,0,0,0,3,2,1,0,1,0,1,12,3,0,2,1,0,0,11,2,0,0,3,0,0,0,0,4,2,0,2,16,102,7,7,0,6,4,0,0,0,0,0,3,13,0,8,1,0,3,3,0,0,49,1,3,1,1,0,0,2,1,1,0,0,6,3,1,0,0,0,5,19,7,3,8,4,1,8,0,0,2,0,0,0,0,1,4,1,0,8,0,0,0,1,4,6,12,0,0,5,0,19,6,0,0,0,Tin_woodsman_of_oz,B
2299,37,3,0,0,1,0,2,0,8,2,1,1,0,1,0,1,2,0,0,0,6,52,2,1,0,0,0,0,0,10,1,21,13,0,12,1,3,1,0,0,3,3,1,2,0,0,0,0,0,1,0,16,2,2,0,4,5,4,8,1,0,1,1,0,0,0,0,0,0,3,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,23,1,0,0,0,7,0,1,0,5,1,1,6,1,7,20,0,12,3,0,0,0,1,4,1,10,2,1,0,39,7,28,1,2,15,9,1,0,4,1,0,0,0,0,4,0,1,2,18,0,1,1,4,0,0,0,0,4,0,14,0,0,0,2,0,0,0,6,0,0,1,11,1,4,0,29,1,0,4,0,7,0,0,8,4,2,0,1,0,1,2,3,0,0,0,1,1,2,2,1,0,0,0,1,0,6,0,0,0,0,0,1,13,0,1,0,0,0,1,12,4,0,0,0,0,0,0,2,0,1,1,5,22,99,4,4,2,5,5,0,0,0,0,0,2,9,0,8,1,0,1,2,0,0,42,3,1,1,1,0,0,0,1,0,0,2,3,1,7,1,1,0,5,15,6,3,7,4,0,8,0,0,4,0,0,0,0,0,2,2,0,8,0,0,0,0,1,5,13,0,0,3,1,27,6,0,1,1,Tin_woodsman_of_oz,B
2300,32,2,0,0,3,0,3,3,13,2,0,1,0,3,1,3,6,0,0,0,0,79,0,0,0,0,0,0,0,9,4,16,8,2,12,2,2,0,0,0,1,3,1,1,1,1,0,0,0,1,0,5,6,0,0,4,5,5,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,11,1,0,0,1,2,0,0,0,4,0,3,15,2,11,12,0,18,2,0,0,0,0,5,0,9,1,3,1,39,5,12,2,4,11,15,1,0,3,1,0,0,0,0,5,1,0,2,8,0,1,0,3,0,1,0,1,1,2,8,1,0,0,1,0,0,0,7,0,1,0,6,2,1,0,35,4,0,5,2,12,1,0,7,1,0,0,4,0,0,5,2,1,0,0,0,1,1,1,0,0,3,0,1,0,3,0,1,0,2,0,1,12,1,1,0,0,0,0,11,2,0,0,0,0,0,0,4,0,0,0,1,28,105,6,6,0,2,3,0,0,0,0,0,1,11,0,5,0,0,0,4,0,0,55,2,3,0,1,0,0,0,2,0,1,2,5,4,1,0,0,0,5,20,8,5,8,3,1,6,0,0,4,0,0,0,1,0,7,4,0,6,0,1,0,0,3,6,9,0,1,7,0,21,2,0,0,0,Tin_woodsman_of_oz,B
2301,30,2,0,0,0,0,1,1,11,1,0,1,0,1,0,2,2,0,0,0,2,56,1,2,0,1,0,0,0,8,1,13,10,4,14,0,1,1,0,0,4,2,1,0,1,3,0,0,0,0,0,19,6,0,0,6,3,5,6,2,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,20,0,0,0,0,4,0,1,1,1,1,1,13,0,9,17,0,14,2,0,0,0,0,5,0,17,7,1,0,43,6,21,2,4,16,22,0,0,1,1,0,0,0,0,8,0,0,2,7,0,1,0,3,0,0,0,0,2,2,10,1,1,1,1,0,2,0,6,0,0,1,15,4,6,0,37,0,0,11,1,5,1,0,2,5,0,0,3,0,0,1,2,2,0,0,2,1,2,1,0,0,2,1,0,1,1,1,3,0,0,1,0,12,1,0,2,2,0,1,7,0,0,2,0,0,0,0,3,1,0,0,0,19,95,2,9,1,7,4,0,0,0,0,0,1,11,0,14,1,0,2,2,0,0,52,0,2,0,3,0,0,1,1,0,0,3,3,4,4,0,0,0,3,23,8,0,5,5,2,6,0,0,3,0,0,0,0,0,2,3,0,6,0,0,0,0,0,3,10,1,1,3,1,17,5,0,0,0,Tin_woodsman_of_oz,B
2302,36,7,1,1,3,0,2,1,7,0,0,2,0,1,1,1,6,1,0,0,2,54,3,3,0,0,0,0,0,6,1,19,12,0,14,2,5,1,0,0,3,3,0,2,0,0,0,0,0,0,0,12,4,1,0,2,5,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,1,0,14,0,0,0,1,3,0,2,1,3,0,2,13,0,9,14,0,18,3,0,0,0,4,2,0,10,2,0,0,31,3,25,2,2,7,18,2,0,2,2,0,0,0,0,2,6,1,0,14,0,0,0,1,1,0,0,0,2,5,15,3,0,1,1,0,1,0,5,0,1,1,10,0,8,0,31,0,1,8,0,7,2,0,5,4,0,0,5,0,0,3,0,1,0,0,3,2,1,3,0,0,0,1,0,0,3,0,3,0,1,0,1,13,0,0,1,3,0,0,7,3,0,0,0,0,0,1,1,2,2,0,5,22,104,4,9,0,8,3,0,0,1,0,0,0,12,0,9,2,1,0,1,0,0,41,1,3,0,0,0,0,0,1,1,1,0,4,3,3,1,0,0,3,30,7,2,4,6,1,7,0,0,1,0,0,0,0,0,2,1,0,9,0,0,2,0,1,7,12,0,1,5,0,23,3,0,0,0,Tin_woodsman_of_oz,B
